Date,Close,TWD,TAIEX,SOX,TAIBOR,DIJA
2015-12-14,139,32.88,8040.16,656.49,0.38,17368.5
2015-12-15,138,32.74,8073.35,666.47,0.38,17524.91
2015-12-16,143.5,32.74,8184.66,671.7,0.38,17749.09
2015-12-17,145,32.99,8319.67,661.71,0.38,17495.84
2015-12-18,142,32.9,8257.32,653.72,0.34,17128.55
2015-12-21,141.5,32.89,8282.17,666.13,0.33,17251.62
2015-12-22,142,32.84,8292.74,667.11,0.33,17417.27
2015-12-23,141.5,32.81,8315.7,671.78,0.33,17602.61
2015-12-24,142,32.78,8324.36,674.39,0.33,17552.17
2015-12-25,143,32.77,8363.28,671.75,0.33,17528.27
2015-12-28,143.5,32.73,8358.49,671.75,0.33,17528.27
2015-12-29,142,32.82,8293.91,679.78,0.33,17720.98
2015-12-30,142.5,32.98,8279.99,673.08,0.33,17603.87
2015-12-31,143,32.82,8338.06,663.48,0.33,17425.03
2016-01-04,139.5,33.11,8114.26,656.28,0.33,17148.94
2016-01-05,138,33.14,8075.11,649.47,0.32,17158.66
2016-01-06,135.5,33.26,7990.39,631.2,0.32,16906.51
2016-01-07,133,33.24,7852.06,610.25,0.32,16514.1
2016-01-08,134,33.32,7893.97,600.48,0.32,16346.45
2016-01-11,133,33.3,7788.42,603.55,0.32,16398.57
2016-01-12,133,33.38,7768.45,608.56,0.32,16516.22
2016-01-13,133.5,33.36,7824.61,589.48,0.32,16151.41
2016-01-14,131.5,33.41,7742.88,601.57,0.32,16379.05
2016-01-15,137,33.48,7762.01,574.29,0.32,15988.08
2016-01-18,137,33.61,7811.18,575.18,0.32,16016.02
2016-01-19,138,33.61,7854.88,575.18,0.32,16016.02
2016-01-20,134.5,33.72,7699.12,578.94,0.32,15766.74
2016-01-21,135,33.61,7664.01,587.56,0.32,15882.68
2016-01-22,138.5,33.47,7756.18,598.42,0.32,16093.51
2016-01-25,139.5,33.52,7894.15,589.81,0.32,15885.22
2016-01-26,137.5,33.53,7828.67,595.86,0.32,16167.23
2016-01-27,139.5,33.59,7849.83,588.68,0.32,15944.46
2016-01-28,140,33.56,7905.1,586.85,0.32,16069.64
2016-01-29,143,33.48,8080.6,613.68,0.32,16466.3
2016-01-30,142,33.37,8145.21,616.6,0.32,16449.18
2016-02-01,144,33.37,8156.96,616.6,0.32,16449.18
2016-02-02,142.5,33.46,8131.24,595.7,0.32,16153.54
2016-02-03,146,33.31,8063,597.11,0.32,16336.66
2016-02-15,145,33.09,8066.51,591.93,0.31,16196.41
2016-02-16,147.5,33.22,8212.07,591.93,0.32,16196.41
2016-02-17,148,33.29,8214.25,606.05,0.32,16453.83
2016-02-18,151,33.25,8314.67,602.52,0.32,16413.43
2016-02-19,151,33.21,8325.04,605.46,0.32,16391.99
2016-02-22,151,33.18,8326.68,615,0.32,16620.66
2016-02-23,149.5,33.25,8334.64,604.87,0.32,16431.78
2016-02-24,148,33.27,8282.86,613.34,0.32,16484.99
2016-02-25,150.5,33.25,8365.86,621.07,0.32,16697.29
2016-02-26,149,33.29,8411.16,624.65,0.31,16639.97
2016-03-01,152,33.02,8485.69,639.9,0.32,16865.08
2016-03-02,153,33.08,8544.05,643.31,0.31,16899.32
2016-03-03,154,32.86,8611.79,643.89,0.31,16943.9
2016-03-04,152.5,32.5,8643.55,650.62,0.31,17006.77
2016-03-07,152,32.62,8659.55,652.68,0.31,17073.95
2016-03-08,152,32.78,8664.31,638.01,0.31,16964.1
2016-03-09,153,32.81,8634.11,643.27,0.31,17000.36
2016-03-10,154.5,32.88,8660.7,646.58,0.31,16995.13
2016-03-11,155,32.66,8706.14,659.14,0.31,17213.31
2016-03-14,156,32.67,8747.9,656.35,0.31,17229.13
2016-03-15,154.5,32.79,8611.18,655.41,0.31,17251.53
2016-03-16,156,32.48,8699.14,661.19,0.31,17325.76
2016-03-17,158.5,32.31,8734.54,665.95,0.31,17481.49
2016-03-18,159.5,32.32,8810.71,675.03,0.31,17602.3
2016-03-21,160,32.37,8812.7,675.96,0.31,17623.87
2016-03-22,158.5,32.33,8785.68,675.3,0.31,17582.57
2016-03-23,159.5,32.51,8766.09,666.46,0.31,17502.59
2016-03-24,158.5,32.57,8743.38,666.14,0.31,17515.73
2016-03-25,158,32.51,8704.97,665.21,0.28,17535.39
2016-03-28,159,32.6,8690.45,665.21,0.28,17535.39
2016-03-29,159,32.36,8617.35,674.14,0.27,17633.11
2016-03-30,161.5,32.14,8737.04,680.79,0.28,17716.66
2016-03-31,162,32.2,8744.83,676.89,0.28,17685.09
2016-04-01,158.5,32.28,8657.55,681.59,0.28,17792.75
2016-04-06,153.5,32.41,8513.3,678.21,0.28,17716.05
2016-04-07,154.5,32.44,8490.25,667.46,0.28,17541.96
2016-04-08,157.5,32.42,8541.5,671.31,0.27,17576.96
2016-04-11,158.5,32.37,8562.59,670.6,0.28,17556.41
2016-04-12,158.5,32.32,8531.18,669.74,0.28,17721.25
2016-04-13,161.5,32.38,8652.08,685.15,0.28,17908.28
2016-04-14,161.5,32.42,8667.71,679.28,0.28,17926.43
2016-04-15,159.5,32.3,8700.39,673.49,0.28,17897.46
2016-04-18,158,32.31,8666.01,673.96,0.28,18004.16
2016-04-19,157.5,32.17,8633.72,665.61,0.28,18053.6
2016-04-20,154,32.24,8514.48,672.15,0.28,18096.27
2016-04-21,157,32.29,8568.65,667.68,0.28,17982.52
2016-04-22,156.5,32.39,8535.75,669.03,0.28,18003.75
2016-04-25,157.5,32.35,8560.28,665.32,0.28,17977.24
2016-04-26,158,32.31,8581.57,674.42,0.28,17990.32
2016-04-27,156.5,32.32,8563.05,681.26,0.28,18041.55
2016-04-28,153,32.21,8473.87,662.69,0.28,17830.76
2016-04-29,150,32.29,8377.9,645.34,0.28,17773.64
2016-05-03,147.5,32.34,8294.12,642.62,0.28,17750.91
2016-05-04,147,32.37,8185.47,634.9,0.28,17651.26
2016-05-05,147.5,32.39,8167.96,636.81,0.28,17660.71
2016-05-06,148,32.39,8146.43,637.5,0.28,17740.63
2016-05-09,147.5,32.58,8131.83,636.54,0.28,17705.91
2016-05-10,147,32.51,8156.29,644.3,0.28,17928.35
2016-05-11,147,32.5,8135.56,642.29,0.28,17711.12
2016-05-12,146,32.61,8108.05,630.77,0.28,17720.5
2016-05-13,144,32.67,8053.69,633.26,0.28,17535.32
2016-05-16,144.5,32.66,8067.6,643.33,0.28,17710.71
2016-05-17,147,32.59,8140.48,638.89,0.28,17529.98
2016-05-18,147,32.77,8159.68,649.35,0.28,17526.62
2016-05-19,147,32.76,8095.98,644.74,0.28,17435.4
2016-05-20,148.5,32.69,8131.26,665.08,0.28,17500.94
2016-05-23,154,32.61,8344.44,669.46,0.28,17492.93
2016-05-24,151,32.64,8300.66,685.64,0.28,17706.05
2016-05-25,154.5,32.57,8396.2,689.47,0.28,17851.51
2016-05-26,155,32.49,8394.12,691.58,0.28,17828.29
2016-05-27,156.5,32.56,8463.61,695.71,0.28,17873.22
2016-05-30,157,32.62,8535.87,699.36,0.28,17787.2
2016-05-31,156.5,32.58,8535.59,699.36,0.28,17787.2
2016-06-01,159,32.61,8597.16,703.29,0.28,17789.67
2016-06-02,159,32.61,8556.02,703.43,0.28,17838.56
2016-06-03,160.5,32.27,8587.36,705.6,0.28,17807.06
2016-06-04,160,32.43,8591.57,703.7,0.28,17920.33
2016-06-06,161,32.25,8597.11,703.7,0.28,17920.33
2016-06-07,162,32.14,8679.9,710.55,0.28,17938.28
2016-06-08,165.5,32.15,8715.48,710.19,0.28,18005.05
2016-06-13,162,32.4,8536.22,695.42,0.28,17732.48
2016-06-14,162,32.41,8576.12,695.47,0.28,17674.82
2016-06-15,163,32.35,8606.37,694.86,0.28,17640.17
2016-06-16,160.5,32.35,8494.14,694.78,0.28,17733.1
2016-06-17,163,32.33,8568.08,689.09,0.28,17675.16
2016-06-20,163,32.24,8625.92,697.08,0.28,17804.87
2016-06-21,165.5,32.16,8684.85,699.4,0.28,17829.73
2016-06-22,166,32.12,8716.25,699.4,0.28,17780.83
2016-06-23,164,31.91,8676.68,716.67,0.28,18011.07
2016-06-24,159,32.45,8476.99,675.4,0.28,17400.75
2016-06-27,155.5,32.54,8458.87,648.32,0.28,17140.24
2016-06-28,157,32.37,8505.51,665.75,0.28,17409.72
2016-06-29,159,32.25,8586.56,679.37,0.28,17694.68
2016-06-30,162.5,32.21,8666.58,691.67,0.28,17929.99
2016-07-01,166,32.22,8738.24,685.01,0.25,17949.37
2016-07-04,166,32.19,8760.58,672.51,0.25,17840.62
2016-07-05,164,32.34,8716.07,672.51,0.25,17840.62
2016-07-06,161.5,32.36,8575.75,673.55,0.25,17918.62
2016-07-07,164.5,32.35,8640.91,681.82,0.25,17895.88
2016-07-11,170,32.17,8786.47,708.9,0.25,18226.93
2016-07-12,171,32.12,8841.46,718.36,0.25,18347.67
2016-07-13,168.5,32.18,8857.75,718.9,0.25,18372.12
2016-07-14,169,31.98,8866.36,724.23,0.25,18506.41
2016-07-15,169.5,31.9,8949.85,723.64,0.25,18516.55
2016-07-18,169.5,31.93,9008.21,734.54,0.25,18533.05
2016-07-19,170.5,32.01,9034.87,731.78,0.25,18559.01
2016-07-20,170,32.05,9007.68,743.74,0.25,18595.03
2016-07-21,172,32.02,9056.56,738.3,0.25,18517.23
2016-07-22,171,31.98,9013.14,742.37,0.25,18570.85
2016-07-25,171.5,32.19,8991.67,746.44,0.25,18493.06
2016-07-26,173,32.1,9024.79,774.92,0.25,18473.75
2016-07-27,175,32,9063.39,774.93,0.25,18472.17
2016-07-28,176.5,31.97,9076.64,770.52,0.25,18456.35
2016-07-29,172.5,31.82,8984.41,766.78,0.25,18432.24
2016-08-01,177,31.54,9080.71,768.02,0.25,18404.51
2016-08-02,176,31.62,9068.76,755.73,0.25,18313.77
2016-08-03,172.5,31.68,9001.71,756.53,0.25,18355
2016-08-04,174.5,31.67,9024.71,763.57,0.25,18352.05
2016-08-05,177,31.55,9092.12,773.78,0.25,18543.53
2016-08-08,178,31.42,9150.26,772.44,0.25,18529.29
2016-08-09,178.5,31.35,9155.08,778.78,0.25,18533.05
2016-08-10,179.5,31.05,9200.42,772.82,0.25,18495.66
2016-08-11,176.5,31.29,9131.83,776.26,0.25,18613.52
2016-08-12,177.5,31.41,9150.39,779.84,0.25,18576.47
2016-08-15,179,31.32,9148.51,790.44,0.25,18636.05
2016-08-16,175.5,31.29,9110.36,784.61,0.25,18552.02
2016-08-17,177,31.4,9117.7,784.61,0.25,18573.94
2016-08-18,176,31.41,9122.5,790.16,0.25,18597.7
2016-08-19,174.5,31.61,9034.27,797.06,0.25,18552.57
2016-08-22,173,31.8,8981.81,797.29,0.25,18529.42
2016-08-23,174,31.81,9030.93,801.31,0.25,18547.3
2016-08-24,173.5,31.73,9017.38,794.34,0.25,18481.48
2016-08-25,177,31.66,9115.47,797.47,0.25,18448.41
2016-08-26,177,31.76,9131.72,801.4,0.25,18395.4
2016-08-29,176.5,31.68,9110.17,803.62,0.25,18502.99
2016-08-30,174.5,31.74,9110.56,802.07,0.25,18454.3
2016-08-31,176,31.73,9068.85,801.48,0.25,18400.88
2016-09-01,173.5,31.7,9001.15,808.36,0.25,18419.3
2016-09-02,174.5,31.62,8987.55,806.95,0.25,18491.96
2016-09-05,176.5,31.4,9090.13,805.1,0.25,18538.12
2016-09-06,179,31.14,9181.85,805.1,0.25,18538.12
2016-09-07,184,31.24,9259.07,799.2,0.25,18526.14
2016-09-08,183,31.31,9262.89,797.57,0.25,18479.91
2016-09-09,179.5,31.62,9164.88,768.37,0.25,18085.45
2016-09-10,178,31.65,9053.69,783.95,0.25,18325.07
2016-09-12,175,31.65,8947.06,783.95,0.25,18325.07
2016-09-13,175,31.83,8940.83,776.73,0.25,18066.75
2016-09-14,173.5,31.69,8902.3,783.72,0.25,18034.77
2016-09-19,182.5,31.42,9152.88,803.06,0.25,18120.17
2016-09-20,183,31.32,9161.58,799.11,0.25,18129.96
2016-09-21,184,31.12,9228.5,810.65,0.25,18293.7
2016-09-22,185.5,31.32,9235.26,813.51,0.25,18392.46
2016-09-23,187.5,31.31,9284.62,804.59,0.25,18261.45
2016-09-26,183,31.43,9194.52,796.64,0.25,18094.83
2016-09-29,185.5,31.42,9270.9,822.64,0.25,18143.45
2016-09-30,182.5,31.31,9166.85,835.6,0.25,18308.15
2016-10-03,186,31.33,9234.2,829.49,0.25,18253.85
2016-10-04,187,31.47,9287.77,827.34,0.25,18168.45
2016-10-05,186,31.45,9272.28,833.71,0.25,18281.03
2016-10-06,187.5,31.47,9284.31,838.6,0.25,18268.5
2016-10-07,188,31.45,9265.81,837.02,0.25,18240.49
2016-10-11,187.5,31.57,9219.82,815.31,0.25,18128.66
2016-10-12,189.5,31.62,9252.6,812.62,0.25,18144.2
2016-10-13,188.5,31.72,9219.17,803.05,0.25,18098.94
2016-10-14,188,31.69,9165.17,809.39,0.25,18138.38
2016-10-17,186.5,31.79,9176.22,805,0.25,18086.4
2016-10-18,187,31.52,9222.58,814.74,0.25,18161.94
2016-10-19,189.5,31.45,9283.99,810.93,0.25,18202.62
2016-10-20,190.5,31.58,9317.24,816.72,0.25,18162.35
2016-10-21,188.5,31.75,9306.57,814.53,0.25,18145.71
2016-10-24,191,31.67,9322.5,829.79,0.25,18223.03
2016-10-25,193,31.5,9385.65,828.67,0.25,18169.27
2016-10-26,191.5,31.52,9362.25,827.22,0.25,18199.33
2016-10-27,188.5,31.73,9299.55,823.74,0.25,18169.68
2016-10-28,189.5,31.62,9306.92,818.88,0.25,18161.19
2016-10-31,188.5,31.52,9290.12,823.52,0.25,18142.42
2016-11-01,189.5,31.55,9272.7,816.08,0.25,18037.1
2016-11-02,186,31.49,9139.04,810.57,0.25,17959.64
2016-11-03,184.5,31.49,9067.27,808,0.25,17930.67
2016-11-04,184.5,31.46,9068.15,802.88,0.25,17888.28
2016-11-07,189,31.45,9189.84,825.87,0.25,18259.6
2016-11-08,188.5,31.29,9217.43,827.68,0.25,18332.74
2016-11-09,182,31.63,8943.2,823.59,0.25,18589.69
2016-11-10,185.5,31.71,9152.18,806.09,0.25,18807.88
2016-11-11,181.5,31.92,8957.76,837.24,0.25,18847.66
2016-11-14,180.5,32,8940.4,832.08,0.25,18868.69
2016-11-15,180,31.83,8931.03,847.9,0.25,18923.06
2016-11-16,180,31.79,8962.22,857.55,0.25,18868.14
2016-11-17,181.5,31.95,8995.26,866.84,0.25,18903.82
2016-11-18,181,32.02,9008.79,872.63,0.25,18867.93
2016-11-21,181,31.96,9041.11,879.01,0.25,18956.69
2016-11-22,184,31.76,9133.39,888.27,0.25,19023.87
2016-11-23,185.5,31.91,9178.23,889.31,0.25,19083.18
2016-11-24,183,31.9,9152.11,890.97,0.25,19152.14
2016-11-25,182,31.85,9159.07,890.97,0.25,19152.14
2016-11-28,184,31.77,9222.24,887.25,0.25,19097.9
2016-11-29,182,31.8,9192.38,885.25,0.25,19121.6
2016-11-30,183,31.88,9240.71,879.47,0.25,19123.58
2016-12-01,183,31.88,9263.53,836.79,0.25,19191.93
2016-12-02,178,31.86,9189.49,847.7,0.25,19170.42
2016-12-05,179,32.01,9160.66,858.13,0.25,19216.24
2016-12-06,182,31.93,9250.77,870,0.25,19251.78
2016-12-07,181.5,31.7,9263.89,888.45,0.25,19549.62
2016-12-08,185.5,31.72,9375.86,895.7,0.25,19614.81
2016-12-09,186,31.79,9392.68,892.51,0.25,19756.85
2016-12-12,185,31.78,9349.94,885.46,0.25,19796.43
2016-12-13,186,31.75,9382.14,895.55,0.25,19911.21
2016-12-14,187.5,31.92,9368.52,894.28,0.25,19792.53
2016-12-15,187,31.89,9360.35,909.97,0.25,19852.24
2016-12-16,185,32,9326.78,900.85,0.25,19843.41
2016-12-19,182.5,31.95,9239.32,909.68,0.25,19883.06
2016-12-20,182.5,32.01,9242.41,917.99,0.25,19974.62
2016-12-21,180,32,9204.26,918.33,0.25,19941.96
2016-12-22,179,32.16,9118.75,923.06,0.25,19918.88
2016-12-23,178.5,32.14,9078.64,927.92,0.25,19933.81
2016-12-26,179.5,32.21,9110.54,939.21,0.25,19945.04
2016-12-27,180,32.25,9109.27,939.21,0.25,19945.04
2016-12-28,182,32.42,9201.4,921.09,0.25,19833.68
2016-12-29,180,32.27,9153.09,921.2,0.25,19819.78
2016-12-30,181.5,32.44,9253.5,906.47,0.25,19762.6
2017-01-03,183,32.28,9272.88,907.34,0.25,19881.76
2017-01-04,183,32.2,9286.96,909.77,0.25,19942.16
2017-01-05,183.5,31.8,9358.14,901.69,0.25,19899.29
2017-01-06,184,32,9372.22,908.65,0.25,19963.8
2017-01-09,184,32.07,9342.42,918.58,0.25,19887.38
2017-01-10,184,31.93,9349.64,923.06,0.25,19855.53
2017-01-11,182,31.72,9345.74,926.54,0.25,19954.28
2017-01-12,184.5,31.59,9410.18,918.16,0.25,19891
2017-01-13,181.5,31.56,9378.83,924.67,0.25,19885.73
2017-01-16,179.5,31.68,9292.33,909.48,0.25,19826.77
2017-01-17,181,31.38,9354.53,909.48,0.25,19826.77
2017-01-18,181,31.7,9341.97,922.36,0.25,19804.72
2017-01-19,180.5,31.55,9318.12,918.03,0.25,19732.4
2017-01-20,181,31.5,9331.46,930.01,0.25,19827.25
2017-01-23,185,31.32,9424.05,923.77,0.25,19799.85
2017-01-24,185.5,31.37,9447.95,942.41,0.25,19912.71
2017-02-02,184.5,31.08,9428.97,959.08,0.25,19884.91
2017-02-03,184.5,30.81,9455.56,964.02,0.25,20071.46
2017-02-06,184.5,30.84,9538.01,967.39,0.25,20052.42
2017-02-07,184.5,31.04,9554.56,970.59,0.25,20090.29
2017-02-08,183.5,31.07,9543.25,972.14,0.25,20054.34
2017-02-09,184,31.04,9590.18,963.81,0.25,20172.4
2017-02-10,185.5,30.95,9665.59,963.05,0.25,20269.37
2017-02-13,187.5,30.93,9710.32,965.7,0.25,20412.16
2017-02-14,187.5,30.74,9718.78,962.63,0.25,20504.41
2017-02-15,189,30.75,9799.76,970.54,0.25,20611.86
2017-02-16,189,30.78,9771.25,971.24,0.25,20619.77
2017-02-17,189.5,30.89,9759.76,976.8,0.25,20624.05
2017-02-18,189.5,30.78,9779.92,990.44,0.25,20743
2017-02-20,190,30.78,9753.2,990.44,0.25,20743
2017-02-21,190,30.78,9763.93,990.44,0.25,20743
2017-02-22,188.5,30.77,9778.78,990.07,0.25,20775.6
2017-02-23,188.5,30.72,9769.31,973.87,0.25,20810.32
2017-02-24,189,30.65,9750.47,973.44,0.25,20821.76
2017-03-01,186,30.76,9674.78,985.26,0.25,21115.55
2017-03-02,186,30.9,9691.8,974.33,0.25,21002.97
2017-03-03,184,30.92,9648.21,973.97,0.25,21005.71
2017-03-06,183.5,30.97,9682.63,974.18,0.25,20954.34
2017-03-07,185.5,30.86,9738.07,976.85,0.25,20924.76
2017-03-08,187,30.9,9753.45,979,0.25,20855.73
2017-03-09,184.5,31.01,9658.61,980.48,0.25,20858.19
2017-03-10,183.5,31.03,9627.89,991.93,0.25,20902.98
2017-03-13,186.5,30.92,9697.34,999.39,0.25,20881.48
2017-03-14,186,30.95,9744.21,996.33,0.25,20837.37
2017-03-15,186.5,30.5,9740.31,1004.65,0.25,20950.1
2017-03-16,190,30.49,9837.83,1002.81,0.25,20934.55
2017-03-17,191.5,30.52,9908.69,1004.6,0.25,20914.62
2017-03-20,191.5,30.37,9912.97,1012.29,0.25,20905.86
2017-03-21,195,30.5,9972.49,988.42,0.25,20668.01
2017-03-22,193.5,30.48,9922.66,999.34,0.25,20661.3
2017-03-23,193.5,30.46,9930.74,996.85,0.25,20656.58
2017-03-24,192.5,30.36,9902.98,1004.35,0.25,20596.72
2017-03-27,193,30.23,9876.77,1005.95,0.25,20550.98
2017-03-28,194.5,30.25,9876.45,1008.97,0.25,20701.5
2017-03-29,191.5,30.16,9856.25,1006.49,0.25,20659.32
2017-03-30,191.5,30.31,9848.15,1011.81,0.25,20728.49
2017-03-31,189,30.32,9811.52,1011.4,0.25,20663.22
2017-04-05,193,30.38,9949.48,993.53,0.25,20648.15
2017-04-06,191.5,30.54,9897.8,994.69,0.25,20662.95
2017-04-07,191,30.6,9873.37,999.35,0.25,20656.1
2017-04-10,190,30.63,9882.54,991.62,0.25,20658.02
2017-04-11,191,30.64,9832.42,983.34,0.25,20651.3
2017-04-12,191,30.39,9817.68,966.55,0.25,20591.86
2017-04-13,191.5,30.31,9836.68,960.01,0.25,20453.25
2017-04-14,189,30.37,9732.93,972.56,0.25,20636.92
2017-04-17,187.5,30.33,9716.4,972.56,0.25,20636.92
2017-04-18,188,30.39,9746.56,976.67,0.25,20523.28
2017-04-19,186.5,30.4,9639.94,982.05,0.25,20404.49
2017-04-20,187,30.39,9632.69,997.55,0.25,20578.71
2017-04-21,190,30.37,9717.41,992.94,0.25,20547.76
2017-04-24,190,30.25,9717.95,1007.8,0.25,20763.89
2017-04-25,192,30.14,9841.71,1017.81,0.25,20996.12
2017-04-26,191,30.11,9856.45,1009.16,0.25,20975.09
2017-04-27,193,30.15,9860.62,1023.29,0.25,20981.33
2017-04-28,194.5,30.16,9872,1005.53,0.25,20940.51
2017-05-02,196.5,30.04,9941.27,1004.62,0.25,20949.89
2017-05-03,198,30.04,9955.33,1008.05,0.25,20957.9
2017-05-04,198,30.12,9967.64,1006.83,0.25,20951.47
2017-05-05,197.5,30.17,9899.94,1011.03,0.25,21006.94
2017-05-08,202.5,30.15,9937.25,1007.16,0.25,21012.28
2017-05-09,203.5,30.23,9915.48,1017.5,0.25,20975.78
2017-05-10,205.5,30.24,9968.32,1038.92,0.25,20943.11
2017-05-11,207.5,30.12,10001.48,1042.43,0.25,20919.42
2017-05-12,206,30.18,9986.82,1045.24,0.25,20896.61
2017-05-15,206,30.03,10036.82,1061.05,0.25,20981.94
2017-05-16,204.5,30.09,10031.49,1076.85,0.25,20979.75
2017-05-17,204,30.12,10013.67,1029.83,0.25,20606.93
2017-05-18,203.5,30.2,9969.45,1049.29,0.25,20663.02
2017-05-19,203,29.99,9947.62,1060.77,0.25,20804.84
2017-05-22,205,29.98,9997.26,1072.3,0.25,20894.83
2017-05-23,205,30.14,10007.84,1067.94,0.25,20937.91
2017-05-24,205.5,30.16,10044.42,1074.85,0.25,21012.42
2017-05-25,207,30.07,10108.49,1080.75,0.25,21082.95
2017-05-26,207,30.1,10101.95,1084.85,0.25,21080.28
2017-05-31,203,30.08,10040.72,1091.42,0.25,21008.65
2017-06-01,207,30.09,10087.42,1092.55,0.25,21144.18
2017-06-02,209,30.09,10152.53,1103.4,0.25,21206.29
2017-06-03,209,30.07,10158.15,1106.22,0.25,21184.04
2017-06-05,212,30.07,10226.84,1106.22,0.25,21184.04
2017-06-06,210.5,30.07,10206.18,1110.08,0.25,21136.23
2017-06-07,211.5,30.16,10209.99,1118.3,0.25,21173.69
2017-06-08,213,30.1,10225.78,1138.25,0.25,21182.53
2017-06-09,212,30.09,10199.65,1090.05,0.25,21271.97
2017-06-12,207.5,30.16,10109.96,1084.44,0.25,21235.67
2017-06-13,208,30.2,10128.15,1091.35,0.25,21328.47
2017-06-14,207,30.16,10072.46,1079.82,0.25,21374.56
2017-06-15,208,30.26,10088.35,1070.76,0.25,21359.9
2017-06-16,211.5,30.36,10156.73,1067.23,0.25,21384.28
2017-06-19,213,30.34,10250.6,1087.92,0.25,21528.99
2017-06-20,216.5,30.45,10324.46,1074.88,0.25,21467.14
2017-06-21,215.5,30.44,10349.72,1087.42,0.25,21410.03
2017-06-22,218,30.43,10399.06,1084.96,0.25,21397.29
2017-06-23,217,30.38,10377.7,1088.48,0.25,21394.76
2017-06-26,215,30.31,10513.96,1077.92,0.25,21409.55
2017-06-27,211.5,30.37,10512.06,1048.66,0.25,21310.66
2017-06-28,208.5,30.42,10390.55,1067.18,0.25,21454.61
2017-06-29,210,30.38,10421.65,1040.42,0.25,21287.03
2017-06-30,208.5,30.42,10395.07,1034.91,0.25,21349.63
2017-07-03,209,30.52,10412.79,1020.51,0.25,21479.27
2017-07-04,207,30.51,10347.78,1041.78,0.25,21478.17
2017-07-05,208.5,30.48,10404.79,1041.78,0.25,21478.17
2017-07-06,207.5,30.58,10368.2,1037.05,0.25,21320.04
2017-07-07,206,30.55,10297.25,1054.9,0.25,21414.34
2017-07-10,206,30.53,10289.91,1067.1,0.25,21408.52
2017-07-11,212,30.53,10415.57,1075.42,0.25,21409.07
2017-07-12,210.5,30.33,10420.68,1092.86,0.25,21532.14
2017-07-13,214.5,30.36,10460.15,1090.13,0.25,21553.09
2017-07-14,213,30.26,10443.91,1104.32,0.25,21637.74
2017-07-17,213,30.4,10457.54,1099.55,0.25,21629.72
2017-07-18,214,30.35,10481.26,1103.35,0.25,21574.73
2017-07-19,214.5,30.38,10506.1,1113.18,0.25,21640.75
2017-07-20,215.5,30.44,10499.36,1116.62,0.25,21611.78
2017-07-21,214,30.43,10436.7,1107.54,0.25,21580.07
2017-07-24,214.5,30.33,10461.28,1103.01,0.25,21513.17
2017-07-25,214,30.34,10463.15,1102.59,0.25,21613.43
2017-07-26,213,30.22,10419.11,1115.35,0.25,21711.01
2017-07-27,215.5,30.24,10508.37,1097.27,0.25,21796.55
2017-07-28,213,30.28,10423.05,1092.99,0.25,21830.31
2017-07-31,214.5,30.2,10427.33,1085.15,0.25,21891.12
2017-08-01,212,30.24,10437.29,1091.13,0.25,21963.92
2017-08-02,216,30.23,10519.27,1083.96,0.25,22016.24
2017-08-03,213.5,30.21,10469.88,1078.8,0.25,22026.1
2017-08-04,213,30.2,10506.56,1079.45,0.25,22092.81
2017-08-07,216,30.21,10579.38,1098.25,0.25,22118.42
2017-08-08,217.5,30.18,10568.97,1093.77,0.25,22085.34
2017-08-09,214.5,30.21,10470.38,1090.49,0.25,22048.7
2017-08-10,214,30.33,10329.74,1060.02,0.25,21844.01
2017-08-11,212.5,30.33,10329.57,1066.22,0.25,21858.32
2017-08-14,211,30.28,10225.28,1093.74,0.25,21993.71
2017-08-15,214,30.29,10311.16,1096.43,0.25,21998.99
2017-08-16,213,30.31,10290.39,1098.07,0.25,22024.87
2017-08-17,214,30.3,10369.37,1069.7,0.25,21750.73
2017-08-18,212.5,30.31,10321.33,1071.89,0.25,21674.51
2017-08-21,211.5,30.31,10326.39,1064.52,0.25,21703.75
2017-08-22,214.5,30.28,10392.07,1081.64,0.25,21899.89
2017-08-23,215.5,30.27,10406.81,1086.41,0.25,21812.09
2017-08-24,217,30.24,10488.96,1085.93,0.25,21783.4
2017-08-25,217.5,30.09,10515.51,1080.5,0.25,21813.67
2017-08-28,216,30.12,10525.98,1082.62,0.25,21808.4
2017-08-29,216,30.18,10496.57,1084.86,0.25,21865.37
2017-08-30,217.5,30.14,10569.4,1103.69,0.25,21892.43
2017-08-31,216.5,30.18,10585.78,1114.31,0.25,21948.1
2017-09-01,216.5,30.1,10594.82,1119.34,0.25,21987.56
2017-09-04,217.5,30.08,10569.87,1103.63,0.25,21753.31
2017-09-05,218,30.06,10617.84,1103.63,0.25,21753.31
2017-09-06,217,30.08,10547.86,1105.76,0.25,21807.64
2017-09-07,217,29.94,10538.51,1107.34,0.25,21784.78
2017-09-08,218,29.99,10609.95,1093.49,0.25,21797.79
2017-09-11,217,30.01,10572.16,1115.46,0.25,22057.37
2017-09-12,219,30.01,10610.35,1120.2,0.25,22118.86
2017-09-13,218,30.04,10532.88,1122.04,0.25,22158.18
2017-09-14,218.5,30.09,10553.57,1127.42,0.25,22203.48
2017-09-15,218.5,30.06,10580.41,1146.68,0.25,22268.34
2017-09-18,219.5,30.09,10631.57,1160.9,0.25,22331.35
2017-09-19,221.5,30.06,10576.14,1164.98,0.25,22370.8
2017-09-20,221.5,30.11,10519.17,1148.6,0.25,22412.59
2017-09-21,221,30.19,10578.44,1143.87,0.25,22359.23
